Date,Close/Last,Volume,Open,High,Low,newclose,newhigh,newopen
11/14/2012,$19.1743,476103970,$19.4822,$19.5518,$19.1493,19.1743, 19.5518, 19.4822
11/13/2012,$19.3892,532807307,$19.2468,$19.66,$19.1557,19.3892, 19.66, 19.2468
11/12/2012,$19.3868,515205674,$19.7911,$19.8036,$19.2375,19.3868, 19.8036, 19.7911
11/9/2012,$19.5379,929191668,$19.3007,$19.8172,$19.0614,19.5379, 19.8172, 19.3007
11/8/2012,$19.2054,1053867498,$20.0225,$20.0797,$19.1175,19.2054, 20.0797, 20.0225
11/7/2012,$19.9286,792609123,$20.4941,$20.5193,$19.8482,19.9286, 20.5193, 20.4941
11/6/2012,$20.8161,374321490,$21.0797,$21.0979,$20.7175,20.8161, 21.0979, 21.0797
11/5/2012,$20.8793,528887028,$20.8398,$20.9918,$20.6286,20.8793, 20.9918, 20.8398
11/2/2012,$20.6,598889800,$21.2818,$21.3197,$20.5268,20.6, 21.3197, 21.2818
11/1/2012,$21.305,361150296,$21.365,$21.5357,$21.2204,21.305, 21.5357, 21.365
10/31/2012,$21.2614,509444116,$21.2457,$21.4986,$20.9893,21.2614, 21.4986, 21.2457
10/26/2012,$21.5714,1018432393,$21.7654,$21.9286,$21.1072,21.5714, 21.9286, 21.7654
10/25/2012,$21.7692,637252865,$22.1429,$22.2143,$21.6268,21.7692, 22.2143, 22.1429
10/24/2012,$22.0297,556985577,$22.1943,$22.3768,$21.8086,22.0297, 22.3768, 22.1943
10/23/2012,$21.9056,705991158,$22.5357,$22.6393,$21.8464,21.9056, 22.6393, 22.5357
10/22/2012,$22.6439,545498302,$21.8722,$22.6922,$21.8129,22.6439, 22.6922, 21.8722
10/19/2012,$21.78,742472623,$22.5375,$22.5632,$21.7722,21.78, 22.5632, 22.5375
10/18/2012,$22.5943,476102290,$22.8425,$22.9307,$22.5,22.5943, 22.9307, 22.8425
10/17/2012,$23.0219,388780124,$23.1739,$23.3139,$23,23.0219, 23.3139, 23.1739
10/16/2012,$23.2069,548834780,$22.6918,$23.225,$22.5357,23.2069, 23.225, 22.6918
10/15/2012,$22.67,431793427,$22.5839,$22.6832,$22.2804,22.67, 22.6832, 22.5839
10/12/2012,$22.4898,459534696,$22.4843,$22.6922,$22.3322,22.4898, 22.6922, 22.4843
10/11/2012,$22.4322,545364462,$23.0893,$23.1143,$22.4322,22.4322, 23.1143, 23.0893
10/10/2012,$22.8897,509288996,$22.8479,$23.035,$22.75,22.8897, 23.035, 22.8479
10/9/2012,$22.7089,837562825,$22.8089,$22.8747,$22.2697,22.7089, 22.8747, 22.8089
10/8/2012,$22.7918,636757825,$23.1029,$23.1272,$22.7182,22.7918, 23.1272, 23.1029
10/5/2012,$23.3068,592757803,$23.7572,$23.7857,$23.26,23.3068, 23.7857, 23.7572
10/4/2012,$23.8143,370063812,$23.9732,$24.0804,$23.7697,23.8143, 24.0804, 23.9732
10/3/2012,$23.9804,423401831,$23.745,$23.995,$23.6654,23.9804, 23.995, 23.745
10/2/2012,$23.6182,625171710,$23.6361,$23.7982,$23.2375,23.6182, 23.7982, 23.6361
10/1/2012,$23.5497,542777543,$23.97,$24.1697,$23.4464,23.5497, 24.1697, 23.97
09/28/2012,$23.8252,534277586,$24.2411,$24.3254,$23.8125,23.8252, 24.3254, 24.2411
09/27/2012,$24.3329,592149643,$23.7247,$24.3632,$23.5839,24.3329, 24.3632, 23.7247
09/26/2012,$23.7564,576353169,$23.8836,$24.0247,$23.6143,23.7564, 24.0247, 23.8836
09/25/2012,$24.055,517506153,$24.5807,$24.7422,$24.0357,24.055, 24.7422, 24.5807
09/24/2012,$24.6711,637743425,$24.5307,$24.8257,$24.3929,24.6711, 24.8257, 24.5307
09/21/2012,$25.0034,570330652,$25.0861,$25.1811,$24.9772,25.0034, 25.1811, 25.0861
09/20/2012,$24.9536,335799106,$24.97,$25.0022,$24.7722,24.9536, 25.0022, 24.97
09/19/2012,$25.075,326302629,$25.0093,$25.1425,$24.9847,25.075, 25.1425, 25.0093
09/18/2012,$25.0682,372557211,$24.9957,$25.0832,$24.8722,25.0682, 25.0832, 24.9957
09/17/2012,$24.9922,395673162,$24.9768,$24.9929,$24.8075,24.9922, 24.9929, 24.9768
09/14/2012,$24.6886,599508880,$24.6413,$24.8922,$24.5675,24.6886, 24.8922, 24.6413
09/13/2012,$24.3922,597047961,$24.1918,$24.4822,$24.0989,24.3922, 24.4822, 24.1918
9/12/2012,$23.9211,710359156,$23.8161,$23.925,$23.4286,23.9211, 23.925, 23.8161
9/11/2012,$23.5925,503043319,$23.7539,$23.9322,$23.4464,23.5925, 23.9322, 23.7539
9/10/2012,$23.6693,486207486,$24.3018,$24.4032,$23.6464,23.6693, 24.4032, 24.3018
9/7/2012,$24.3014,328912508,$24.2161,$24.3743,$24.1347,24.3014, 24.3743, 24.2161
9/6/2012,$24.1525,390955724,$24.0418,$24.2247,$23.9572,24.1525, 24.2247, 24.0418
9/5/2012,$23.9368,335799106,$24.1275,$24.1554,$23.9143,23.9368, 24.1554, 24.1275
9/4/2012,$24.1061,367219853,$23.7772,$24.1122,$23.7322,24.1061, 24.1122, 23.7772
08/31/2012,$23.7586,337853745,$23.8304,$23.8786,$23.4732,23.7586, 23.8786, 23.8304
08/30/2012,$23.7096,302056879,$23.9514,$23.9841,$23.6733,23.7096, 23.9841, 23.9514
08/29/2012,$24.0524,202178063,$24.1161,$24.2025,$24.0214,24.0524, 24.2025, 24.1161
08/28/2012,$24.1,266836197,$24.1063,$24.1464,$23.9526,24.1, 24.1464, 24.1063
08/27/2012,$24.1314,426302909,$24.2854,$24.3168,$24.055,24.1314, 24.3168, 24.2854
08/24/2012,$23.6865,428296229,$23.5539,$23.91,$23.4125,23.6865, 23.91, 23.5539
08/23/2012,$23.6654,419420792,$23.7897,$23.925,$23.6125,23.6654, 23.925, 23.7897
08/22/2012,$23.8882,563600295,$23.3722,$23.8929,$23.1468,23.8882, 23.8929, 23.3722
08/21/2012,$23.4308,811169756,$23.9579,$24.1029,$23.2261,23.4308, 24.1029, 23.9579
08/20/2012,$23.7554,611969715,$23.2147,$23.7554,$23.2107,23.7554, 23.7554, 23.2147
08/17/2012,$23.1468,441829183,$22.8572,$23.1497,$22.8147,23.1468, 23.1497, 22.8572
08/16/2012,$22.7264,254405294,$22.5432,$22.7414,$22.5179,22.7264, 22.7414, 22.5432
08/15/2012,$22.5297,257229121,$22.5464,$22.6429,$22.4197,22.5297, 22.6429, 22.5464
08/14/2012,$22.5604,339756064,$22.5668,$22.8075,$22.5075,22.5604, 22.8075, 22.5668
08/13/2012,$22.5,278248013,$22.2639,$22.5,$22.2589,22.5, 22.5, 22.2639
8/10/2012,$22.2036,194906354,$22.0968,$22.2057,$22.0964,22.2036, 22.2057, 22.0968
8/9/2012,$22.1689,220327180,$22.0661,$22.2047,$22.0643,22.1689, 22.2047, 22.0661
8/8/2012,$22.1379,243882814,$22.1211,$22.2814,$22.0393,22.1379, 22.2814, 22.1211
8/7/2012,$22.1755,290235284,$22.2418,$22.3214,$22.0729,22.1755, 22.3214, 22.2418
8/6/2012,$22.2339,301952719,$22.0461,$22.3167,$21.9736,22.2339, 22.3167, 22.0461
8/3/2012,$21.9893,344332942,$21.9154,$22.0707,$21.8414,21.9893, 22.0707, 21.9154
8/2/2012,$21.7068,332093307,$21.53,$21.8104,$21.4375,21.7068, 21.8104, 21.53
8/1/2012,$21.6718,384010606,$21.9966,$22.0143,$21.5357,21.6718, 22.0143, 21.9966
07/31/2012,$21.8129,461491895,$21.5439,$21.8464,$21.5257,21.8129, 21.8464, 21.5439
07/30/2012,$21.2511,378507209,$21.1043,$21.4086,$20.9936,21.2511, 21.4086, 21.1043
07/27/2012,$20.8986,403826198,$20.5361,$20.9225,$20.4139,20.8986, 20.9225, 20.5361
07/26/2012,$20.5314,406443917,$20.7057,$20.7286,$20.37,20.5314, 20.7286, 20.7057
07/25/2012,$20.5347,876845409,$20.5164,$20.7429,$20.3572,20.5347, 20.7429, 20.5164
07/24/2012,$21.4614,549406260,$21.6922,$21.7743,$21.3754,21.4614, 21.7743, 21.6922
07/23/2012,$21.5654,486568405,$21.2286,$21.6393,$20.9897,21.5654, 21.6393, 21.2286
07/20/2012,$21.5822,396908521,$21.8939,$21.9443,$21.5607,21.5822, 21.9443, 21.8939
07/19/2012,$21.94,435927346,$21.8314,$21.9768,$21.6429,21.94, 21.9768, 21.8314
07/18/2012,$21.6522,250741860,$21.6639,$21.7264,$21.5557,21.6522, 21.7264, 21.6639
07/17/2012,$21.6764,293514923,$21.8139,$21.8393,$21.5411,21.6764, 21.8393, 21.8139
07/16/2012,$21.6754,301055040,$21.6114,$21.8436,$21.6079,21.6754, 21.8436, 21.6114
07/13/2012,$21.6061,311310315,$21.5339,$21.6854,$21.4286,21.6061, 21.6854, 21.5339
7/12/2012,$21.3893,427493469,$21.4372,$21.5525,$21.1672,21.3893, 21.5525, 21.4372
7/11/2012,$21.5868,468274333,$21.6472,$21.7022,$21.3293,21.5868, 21.7022, 21.6472
7/10/2012,$21.7218,511054396,$22.0704,$22.1382,$21.6182,21.7218, 22.1382, 22.0704
7/9/2012,$21.9247,378806808,$21.6179,$21.925,$21.5754,21.9247, 21.925, 21.6179
7/6/2012,$21.6386,418772312,$21.6818,$21.73,$21.485,21.6386, 21.73, 21.6818
7/5/2012,$21.7836,483913726,$21.4486,$21.9407,$21.4161,21.7836, 21.9407, 21.4486
7/3/2012,$21.4075,241712563,$21.2457,$21.4286,$21.2143,21.4075, 21.4286, 21.2457
7/2/2012,$21.1614,399227480,$20.8832,$21.1954,$20.8429,21.1614, 21.1954, 20.8832
06/29/2012,$20.8572,420527352,$20.6429,$20.8572,$20.5089,20.8572, 20.8572, 20.6429
06/28/2012,$20.3232,282288047,$20.4168,$20.5,$20.2004,20.3232, 20.5, 20.4168
06/27/2012,$20.5179,202948315,$20.5357,$20.5979,$20.4257,20.5179, 20.5979, 20.5357
06/26/2012,$20.4295,276499693,$20.4047,$20.5175,$20.2618,20.4295, 20.5175, 20.4047
06/25/2012,$20.3845,303851958,$20.6179,$20.7072,$20.3704,20.3845, 20.7072, 20.6179
06/22/2012,$20.7893,283167807,$20.68,$20.7925,$20.5507,20.7893, 20.7925, 20.68
06/21/2012,$20.6311,326047550,$20.9086,$21.0079,$20.6229,20.6311, 21.0079, 20.9086
06/20/2012,$20.9193,358825176,$21.0075,$21.0447,$20.7429,20.9193, 21.0447, 21.0075
06/19/2012,$20.9789,360956256,$20.8357,$21.0714,$20.825,20.9789, 21.0714, 20.8357
06/18/2012,$20.9207,439690544,$20.3914,$20.9961,$20.3704,20.9207, 20.9961, 20.3914
06/15/2012,$20.5047,334385946,$20.3929,$20.5222,$20.3411,20.5047, 20.5222, 20.3929
06/14/2012,$20.4118,345303702,$20.4014,$20.4822,$20.2593,20.4118, 20.4822, 20.4014
06/13/2012,$20.4343,293519963,$20.5186,$20.66,$20.3707,20.4343, 20.66, 20.5186
6/12/2012,$20.5772,435138586,$20.5164,$20.5936,$20.2393,20.5772, 20.5936, 20.5164
6/11/2012,$20.3989,590422884,$20.99,$21.0179,$20.3797,20.3989, 21.0179, 20.99
6/8/2012,$20.7257,346351741,$20.4143,$20.7352,$20.3214,20.7257, 20.7352, 20.4143
6/7/2012,$20.4186,379666968,$20.6175,$20.6186,$20.375,20.4186, 20.6186, 20.6175
6/6/2012,$20.4093,400542920,$20.2775,$20.4947,$20.1964,20.4093, 20.4947, 20.2775
6/5/2012,$20.1011,387777445,$20.0454,$20.2311,$19.9404,20.1011, 20.2311, 20.0454
6/4/2012,$20.1532,555967498,$20.0536,$20.2679,$19.5893,20.1532, 20.2679, 20.0536
6/1/2012,$20.0354,520322392,$20.3272,$20.4518,$20.0186,20.0354, 20.4518, 20.3272
05/31/2012,$20.6332,491269043,$20.7407,$20.7679,$20.4093,20.6332, 20.7679, 20.7407
05/30/2012,$20.6847,528752908,$20.3286,$20.7139,$20.2343,20.6847, 20.7139, 20.3286
05/29/2012,$20.4382,379892648,$20.3893,$20.5,$20.1897,20.4382, 20.5, 20.3893
05/25/2012,$20.0818,327832269,$20.1639,$20.2089,$19.9454,20.0818, 20.2089, 20.1639
05/24/2012,$20.19,495424242,$20.5668,$20.5893,$20.0439,20.19, 20.5893, 20.5668
05/23/2012,$20.3772,582376247,$19.9107,$20.4572,$19.7582,20.3772, 20.4572, 19.9107
05/22/2012,$19.8918,693670603,$20.3411,$20.4957,$19.735,19.8918, 20.4957, 20.3411
05/21/2012,$20.0457,628999588,$19.0893,$20.055,$19.0732,20.0457, 20.055, 19.0893
05/18/2012,$18.9422,731092868,$19.07,$19.4075,$18.6493,18.9422, 19.4075, 19.07
05/17/2012,$18.9329,714412154,$19.4754,$19.5536,$18.9329,18.9329, 19.5536, 19.4754
05/16/2012,$19.5027,559658736,$19.7875,$19.8889,$19.3229,19.5027, 19.8889, 19.7875
05/15/2012,$19.7561,475437850,$20.0518,$20.115,$19.7054,19.7561, 20.115, 20.0518
05/14/2012,$19.9364,351901339,$20.0918,$20.2682,$19.9143,19.9364, 20.2682, 20.0918
5/11/2012,$20.2397,398614001,$20.1786,$20.5168,$20.1554,20.2397, 20.5168, 20.1786
5/10/2012,$20.3757,332105347,$20.5207,$20.5672,$20.3015,20.3757, 20.5672, 20.5207
5/9/2012,$20.3279,480090888,$20.1322,$20.4992,$20.0304,20.3279, 20.4992, 20.1322
5/8/2012,$20.2922,496321081,$20.3422,$20.4107,$19.9547,20.2922, 20.4107, 20.3422
5/7/2012,$20.3386,459837936,$20.0536,$20.4561,$20.0439,20.3386, 20.4561, 20.0536
5/4/2012,$20.1875,529217708,$20.61,$20.6557,$20.1847,20.1875, 20.6557, 20.61
5/3/2012,$20.7793,389522404,$21.0893,$21.1214,$20.725,20.7793, 21.1214, 21.0893
5/2/2012,$20.9279,427000949,$20.7229,$20.9786,$20.6736,20.9279, 20.9786, 20.7229
5/1/2012,$20.7904,609968276,$20.8893,$21.3129,$20.7582,20.7904, 21.3129, 20.8893
04/30/2012,$20.8564,505286398,$21.35,$21.3714,$20.8214,20.8564, 21.3714, 21.35
04/27/2012,$21.5357,406135358,$21.6097,$21.6493,$21.4464,21.5357, 21.6493, 21.6097
04/26/2012,$21.7036,534354866,$21.9382,$21.9532,$21.5047,21.7036, 21.9532, 21.9382
04/25/2012,$21.7857,903449319,$21.987,$22.0714,$21.6429,21.7857, 22.0714, 21.987
04/24/2012,$20.01,1054208258,$20.0932,$20.2747,$19.8214,20.01, 20.2747, 20.0932
04/23/2012,$20.4179,965592494,$20.3789,$20.5954,$19.8793,20.4179, 20.5954, 20.3789
04/20/2012,$20.4636,1029922748,$21.1207,$21.2364,$20.3722,20.4636, 21.2364, 21.1207
04/19/2012,$20.98,833211347,$21.4364,$21.5976,$20.8757,20.98, 21.5976, 21.4364
04/18/2012,$21.7264,953108979,$21.9186,$22.1518,$21.5254,21.7264, 22.1518, 21.9186
04/17/2012,$21.775,1021313871,$20.6764,$21.7857,$20.4254,21.775, 21.7857, 20.6764
04/16/2012,$20.7189,1049423900,$21.7879,$21.7957,$20.6518,20.7189, 21.7957, 21.7879
04/13/2012,$21.6154,858559737,$22.2897,$22.3107,$21.5539,21.6154, 22.3107, 22.2897
4/12/2012,$22.2418,612754555,$22.3214,$22.5475,$22.1607,22.2418, 22.5475, 22.3214
4/11/2012,$22.3643,695376082,$22.7214,$22.7454,$22.2622,22.3643, 22.7454, 22.7214
4/10/2012,$22.4443,887636325,$22.8547,$23,$22.3572,22.4443, 23, 22.8547
4/9/2012,$22.7225,596210202,$22.3618,$22.8514,$22.3322,22.7225, 22.8514, 22.3618
4/5/2012,$22.6314,639989864,$22.3922,$22.6664,$22.2643,22.6314, 22.6664, 22.3922
4/4/2012,$22.2968,571921331,$22.2982,$22.3522,$22.0357,22.2968, 22.3522, 22.2982
4/3/2012,$22.4757,832470187,$22.4036,$22.5789,$22.2325,22.4757, 22.5789, 22.4036
4/2/2012,$22.0939,596365041,$21.4939,$22.0989,$21.4422,22.0939, 22.0989, 21.4939
03/30/2012,$21.4125,728269069,$21.7418,$21.8057,$21.355,21.4125, 21.8057, 21.7418
03/29/2012,$21.7807,604446398,$21.885,$22.02,$21.6868,21.7807, 22.02, 21.885
03/28/2012,$22.0579,654668858,$22.085,$22.1947,$21.7968,22.0579, 22.1947, 22.085
03/27/2012,$21.9457,605414078,$21.6493,$22.01,$21.645,21.9457, 22.01, 21.6493
03/26/2012,$21.6779,594875722,$21.4211,$21.6839,$21.2593,21.6779, 21.6839, 21.4211
03/23/2012,$21.2875,429611948,$21.4461,$21.4929,$21.2286,21.2875, 21.4929, 21.4461
03/22/2012,$21.405,623469311,$21.3493,$21.5893,$21.2689,21.405, 21.5893, 21.3493
03/21/2012,$21.5179,641788023,$21.5264,$21.7732,$21.4789,21.5179, 21.7732, 21.5264
03/20/2012,$21.6414,813989354,$21.4111,$21.675,$20.7857,21.6414, 21.675, 21.4111
03/19/2012,$21.4679,897742641,$21.3704,$21.4918,$21.0375,21.4679, 21.4918, 21.3704
03/16/2012,$20.9132,824305390,$20.8829,$21.0429,$20.6429,20.9132, 21.0429, 20.8829
03/15/2012,$20.9129,1157986297,$21.4147,$21.4289,$20.6625,20.9129, 21.4289, 21.4147
03/14/2012,$21.0564,1414395634,$20.6447,$21.24,$20.55,21.0564, 21.24, 20.6447
03/13/2012,$20.2893,688693885,$19.9122,$20.2922,$19.8482,20.2893, 20.2922, 19.9122
3/12/2012,$19.7143,404003718,$19.6065,$19.7143,$19.5357,19.7143, 19.7143, 19.6065
3/9/2012,$19.4704,418240313,$19.4361,$19.5622,$19.3968,19.4704, 19.5622, 19.4361
3/8/2012,$19.3568,514675354,$19.0961,$19.3925,$19.0043,19.3568, 19.3925, 19.0961
3/7/2012,$18.9532,795859082,$19.1714,$19.2064,$18.6893,18.9532, 19.2064, 19.1714
3/6/2012,$18.9379,808844636,$18.7022,$19.0604,$18.4365,18.9379, 19.0604, 18.7022
3/5/2012,$19.0414,807188157,$19.4793,$19.5529,$18.7857,19.0414, 19.5529, 19.4793
3/2/2012,$19.4707,430177268,$19.4372,$19.5286,$19.3757,19.4707, 19.5286, 19.4372
3/1/2012,$19.4454,682254447,$19.5775,$19.5789,$19.2418,19.4454, 19.5789, 19.5775
02/29/2012,$19.3729,949794900,$19.3414,$19.5575,$19.1322,19.3729, 19.5575, 19.3414
02/28/2012,$19.1218,597737881,$18.8557,$19.1218,$18.7804,19.1218, 19.1218, 18.8557
02/27/2012,$18.7772,545829542,$18.6182,$18.875,$18.4386,18.7772, 18.875, 18.6182
02/24/2012,$18.6575,414861834,$18.5597,$18.675,$18.5229,18.6575, 18.675, 18.5597
02/23/2012,$18.4425,566887493,$18.3957,$18.4939,$18.1964,18.4425, 18.4939, 18.3957
02/22/2012,$18.3229,482256127,$18.3243,$18.4104,$18.1811,18.3229, 18.4104, 18.3243
02/21/2012,$18.3875,601649759,$18.1029,$18.3875,$18.0043,18.3875, 18.3875, 18.1029
02/17/2012,$17.9329,534664826,$17.9682,$18.1347,$17.8679,17.9329, 18.1347, 17.9682
